2016-04-10 18:09:31,RT @WayneDupreeShow: .@PaulManafort is fine tuning Trump's election machine and just gave supporters great news! https://t.co/ZExadLJFLa #A…,
2016-04-10 18:09:31,"RT @RichardWeaving: @RogerJStoneJr 
Breaking News : Colorado Trump Delegate Removed And Replaced !
Delegate Fraud In Full Swing ! https://t…",
2016-04-10 18:09:31,"RT @Cernovich: Trump delegate has his vote stolen. ""I'm ashamed to be a Republican.""  https://t.co/PZSeMQrmBE",
2016-04-10 18:09:31,RT @dmgmater64: @realDonaldTrump @governor_savage So many dropping Republican Party because of how they have treated Donald Trump!GOP will…,
2016-04-10 18:09:31,Boston Globe unveils fake Donald Trump edition of Sunday newspaper via /r/politics @alSimm… https://t.co/0I2CcDmB9m https://t.co/vJ1lQQLRPq,
2016-04-10 18:09:31,"RT @DepressedDarth: Who would you vote for?
Retweet for Yoda
Like for Donald Trump https://t.co/g8qU17BUBY",
2016-04-10 18:09:31,"RT @AFP: Riots, deportations headline spoof 'President Trump' front page https://t.co/dUfytwSKHG https://t.co/Ti2JY3Rrn2",
2016-04-10 18:09:31,"@LindaSuhler I would never insult anyone for their support of a candidate, my problem with Trump &amp; supporters is I don't think he beats her",
2016-04-10 18:09:31,RT @unsavoryagents: TRUMP VISITS WORLD TRADE CENTER MUSEUM FOR THE FIRST TIME AFTER BEING OPEN FOR FIVE YEARS. https://t.co/zplpsU6P8J,
2016-04-10 18:09:30,"RT @LindaSuhler: Trump fights for US and the media &amp; the GOPe set TRAPS.
They want to DISENFRANCHISE US.
VOTE✔️ #Trump2016
#NYPrimary https…",
2016-04-10 18:09:30,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:30,@stephenfhayes The question becomes why Kasich is running adds against Cruz and not against Trump? This strategy failed earlier this year.,
2016-04-10 18:09:30,RT @WeNeedTrump: Retweet if Donald Trump has your vote. #MakeAmericaGreatAgain https://t.co/GLQTjZkLGe,
2016-04-10 18:09:30,RT @veganvecoh: Sen. Don Benton Endorses Trump. He praised Trump for being independent and willing to stand up to special interests. https:…,
2016-04-10 18:09:30,"RT @syeddoha: #DraftHerbert of UT as a GOP nominee. An impressive and inclusive record in UTAH, a state Trump will not be chosen as POTUS.",
2016-04-10 18:09:30,RT @RoseNorsworthy: 1.Trump is for the people 2. will build the wall 3. will destroy Isis 4. will beat Hillary 5. He will make America grea…,
2016-04-10 18:09:30,@AnnCoulter #Trump always a believer in women! Great little video! PlsRT #Women4Trump @Campaign_Trump  https://t.co/eRE8we7jq3,
2016-04-10 18:09:30,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:29,@Trudginon1 Trump is forming a new GOP. The fight had just begun,
2016-04-10 18:09:29,RT @ginah89121: saudi adding fuel 2 the fire  #OnlyTrump #Woman4Trump #Trump #VoteTrump #dtmag  #BikersForTrump @thePGR #AlwaysTrump https:…,
2016-04-10 18:09:29,"RT @JamesonFoge: I don't want to see a Trump or Cruz win New York, I want to see a Kasich win, so please people of New York, VOTE FOR KASIC…",
2016-04-10 18:09:29,RT @notmyname02: Trump is so unpopular. #trump in Rochester! https://t.co/BeA7zKACNM,
2016-04-10 18:09:29,via @nprnews: 'Boston Globe' Runs Fake Front Page Detailing A Donald Trump World  https://t.co/bbK7hFlsm0,
2016-04-10 18:09:29,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:29,"RT @mitchellvii: Save us Obi-Trump, you're our only hope!",
2016-04-10 18:09:29,Seriously @realDonaldTrump is a twat &amp, a racist misogynist - how is it possible that he may even be considered head of a nation? #Trump
2016-04-10 18:09:29,@BamBamSoAshy Only named source in story:Roger Stone. Who is still operating heavily against Cruz/ for Trump.,
2016-04-10 18:09:29,RT @mitchellvii: This fraud account impersonating me also popped up right after I exposed @Campaign_Trump. https://t.co/Rn3RmJoIAF,
2016-04-10 18:09:29,.@Walmart: Stop sponsoring Donald Trump's platform of hate &amp, violence! https://t.co/OGgtntGUSB #DumpTrump via @CREDOMobile
2016-04-10 18:09:29,RT @daveweigel: Trump rally fashion report https://t.co/Gcqn7u6MQc,
2016-04-10 18:09:28,RT @politico: How Joseph McCarthy henchman Roy Cohn became Donald Trump’s mentor https://t.co/chlcWq2vFd | Getty https://t.co/iw9gN3UtI0,
2016-04-10 18:09:28,"RT @BigBluetn65: Bill Clinton likes to party. Ted Cruz likes to party. Donald J Trump just wants to ""Make America Great Again"". Away with t…",
2016-04-10 18:09:28,RT @Ba_Smith_1: @NJMETALGIRL @njosk99 @DanielleVeeee @realJerseyTrump MUST register Republican to vote Trump by Apr 13: https://t.co/qBulVj…,
2016-04-10 18:09:28,RT @TheBaxterBean: FUN FACT: Guess who can't vote for Donald Trump because they're not Republicans. https://t.co/GhTUZESeL9 https://t.co/0K…,
2016-04-10 18:09:28,RT @daveweigel: Trump rally fashion report https://t.co/Gcqn7u6MQc,
2016-04-10 18:09:28,RT @TheWrap: 'Riots Continue': Boston Globe Envisions Life Under Trump in Withering Satirical Front Page https://t.co/KWHo9u306R https://t.…,
2016-04-10 18:09:27,RT @WeNeedTrump: Retweet if Donald Trump has your vote. #MakeAmericaGreatAgain https://t.co/GLQTjZkLGe,
2016-04-10 18:09:27,"RT @starknightz: @romanichal_dad OH YES! Remember seeing this! So adorable, definitely harmless &amp; actually GOOD, Mr Trump be great influenc…",
2016-04-10 18:09:27,GO TRUMP GO ❤️ https://t.co/ZUVXgqhwoc,
2016-04-10 18:09:27,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:26,@amiller611 The 2012 rules stand unless changed. Cruz and Trump delegates won't change it. Kasich has 0% chance.  Literally 0,
2016-04-10 18:09:26,RT @ClassicPict: Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX,
2016-04-10 18:09:26,"@ballGame89 @daveweigel If Trump can be ""cheated' by Cruz, he would get raped by Russia, China, Islamists.  He revealed he is helpless.",
2016-04-10 18:09:26,"RT @rxpatriot46: Donald Trump Took $150,000 After 9/11 Because He Was A ""Small Business"" Owner | RedState https://t.co/X1RgHYTGq2",
2016-04-10 18:09:26,"RT @realDonaldTrump: ""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They bette…",
2016-04-10 18:09:26,RT @USChamber: Trump’s trade policies would make America recession-bound again https://t.co/BC30OQpMmA https://t.co/1BmQu833UC,
2016-04-10 18:09:25,Honor or Votes? @realDonaldTrump donates $100K to 9/11 Memorial Museum when visited https://t.co/syAlI2tnPO @Reince  https://t.co/2GJCQHeSDt,
